"","Row.names","Governorate","District","Place","Longitude","Latitude","total","Master.Families","IDPs.in.Camps.or.transit.camps","School.Building","Mosques.Holly.Shrines","Abandoned.public.buildings.under.construction","Collective.centres","Informal.settlements","Military.Camps","Unknown.or.other","ID","bio5_17","bio6_17","bio10_17","bio11_17","bio12_17","bio13_17","bio14_17","bio15_17","bio16_17","bio17_17","bio18_17","bio19_17","maxtemp","mintemp","meanwarm","meancold"
"1607","741","Baghdad","Mahmoudiya","Al Rashid - Al A'dwaniya",44.384423,33.149272,414,69,0,0,0,30,0,0,0,0,741,43.3,4.2,33.4,11.4,148,29,0,88,81,0,0,74,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1608","742","Anbar","Falluja","Albu Hori",43.891238,33.156752,954,159,0,120,0,288,0,0,0,0,742,43.4,3.9,33.4,11,122,22,0,83,63,0,0,60,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1609","743","Anbar","Falluja","Al `Amiriyah",43.85,33.16,4074,679,0,138,60,600,0,0,0,0,743,43.4,3.9,33.4,11,122,22,0,83,63,0,0,59,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1610","744","Anbar","Falluja","Al-Huraimat",43.882217,33.164126,240,40,0,84,0,36,0,0,0,0,744,43.4,3.9,33.5,11,121,22,0,83,63,0,0,59,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1611","745","Baghdad","Mahmoudiya","Ridwaniyah",44.02,33.18,2082,347,0,0,0,0,0,0,0,0,745,43.4,4,33.4,11.1,130,25,0,89,69,0,0,63,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1612","746","Anbar","Falluja","Al-Mejar",43.491903,33.189554,528,88,0,120,0,66,0,0,0,0,746,43.4,3.8,33.4,11,111,19,0,82,55,0,0,54,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1613","747","Baghdad","Karkh","`Uwayrij",44.36,33.19,564,94,0,0,0,54,0,0,0,66,747,43.3,4.2,33.3,11.3,149,29,0,88,81,0,0,74,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1614","748","Baghdad","Mada'in","Nahrawan",44.49,33.19,1032,172,0,54,120,0,0,0,0,0,748,43.4,4.3,33.5,11.3,155,30,0,92,84,0,0,78,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1615","749","Baghdad","Karkh","Hoor Rajab",44.409435,33.19204,1680,280,0,0,0,60,0,0,0,0,749,43.4,4.2,33.4,11.3,153,30,0,90,83,0,0,76,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1616","75","Basrah","Basrah","Mahalat Al hasan",47.8209,30.4993,18,3,0,0,0,0,0,0,0,0,75,41.8,6.7,33.7,13.5,152,33,0,94,87,0,0,85,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1617","750","Baghdad","Al Resafa","Hay Diyala - mahala 950",44.5,33.2,138,23,0,0,0,0,0,0,0,0,750,43.4,4.3,33.4,11.3,155,30,0,92,84,0,0,78,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1618","751","Baghdad","Karkh","Gharb jbor",44.468185,33.202643,924,154,0,0,0,36,0,0,0,0,751,43.4,4.3,33.4,11.3,155,30,0,92,84,0,0,78,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1619","752","Baghdad","Karkh","Abu Dsheer - 856",44.389668,33.21556,66,11,0,0,0,0,0,0,0,0,752,43.3,4.2,33.3,11.3,152,30,0,90,83,0,0,75,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1620","753","Baghdad","Karkh","U'wrej - Al Qurtan",44.389669,33.215561,240,40,0,0,0,0,0,0,0,0,753,43.3,4.2,33.3,11.3,152,30,0,90,83,0,0,75,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1621","754","Baghdad","Karkh","Um Ma'alef",44.334981,33.218416,360,60,0,126,66,0,0,0,0,0,754,43.3,4.1,33.3,11.2,151,30,0,89,82,0,0,74,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1622","755","Baghdad","Karkh","Al Ma'alef - 843",44.338982,33.222404,102,17,0,0,0,0,0,0,0,0,755,43.3,4.1,33.3,11.2,151,30,0,89,82,0,0,74,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1623","756","Baghdad","Karkh","Al Mechanic - 830",44.391714,33.226478,1764,294,0,0,0,0,0,0,0,504,756,43.4,4.2,33.3,11.3,153,30,0,90,83,0,0,76,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1624","757","Baghdad","Karkh","Al Shabab - 839",44.351747,33.233369,60,10,0,0,0,0,0,0,0,0,757,43.3,4.2,33.3,11.2,151,30,0,89,82,0,0,74,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1625","758","Baghdad","Karkh","Hay Al Zahra'a - 848",44.382261,33.236675,108,18,0,0,0,0,0,0,0,0,758,43.3,4.2,33.3,11.2,153,30,0,89,83,0,0,75,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1626","759","Baghdad","Karkh","Al Shabab",44.3325,33.23944444,126,21,0,0,0,0,0,0,0,0,759,43.3,4.2,33.3,11.2,151,30,0,89,82,0,0,74,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1627","76","Basrah","Basrah","Manawi Lajim Quarter",47.84305556,30.50027778,36,6,0,0,0,0,0,0,0,0,76,41.8,6.8,33.7,13.6,153,33,0,95,88,0,0,86,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1628","760","Baghdad","Al Resafa","Hay Diyala - Mahala 954",44.490009,33.239576,60,10,0,0,0,0,0,0,0,0,760,43.4,4.3,33.4,11.3,156,30,0,85,84,0,0,78,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1629","761","Baghdad","Karkh","Asia - 836",44.404302,33.23966,390,65,0,0,0,0,0,0,0,0,761,43.4,4.2,33.3,11.3,153,30,0,90,83,0,0,76,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1630","762","Baghdad","Karkh","Al Saydeya",44.35,33.24,108,18,0,0,0,0,0,0,0,0,762,43.3,4.2,33.3,11.2,151,30,0,89,82,0,0,74,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1631","763","Baghdad","Al Resafa","Za'franiyah (Munjid complex)",44.47,33.24,42,7,0,0,0,0,0,0,0,42,763,43.4,4.3,33.4,11.3,156,30,0,85,84,0,0,78,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1632","764","Baghdad","Karkh","Shurta Al Masafi - 840",44.410174,33.24061,1554,259,0,0,0,0,0,0,0,0,764,43.4,4.2,33.3,11.3,153,30,0,90,83,0,0,76,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1633","765","Baghdad","Al Resafa","Hay Diyala - 964",44.505535,33.24282,270,45,0,0,0,0,0,60,0,0,765,43.5,4.3,33.5,11.3,157,30,0,86,85,0,0,79,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1634","766","Baghdad","Al Resafa","Hay Diyala - 930",44.50553,33.242821,48,8,0,0,0,0,0,0,0,0,766,43.5,4.3,33.5,11.3,157,30,0,86,85,0,0,79,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1635","767","Baghdad","Al Resafa","Hay Diyala - 970",44.505529,33.242823,66,11,0,0,0,0,0,0,0,0,767,43.5,4.3,33.5,11.3,157,30,0,86,85,0,0,79,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1636","768","Baghdad","Al Resafa","Hay Diyala - 966",44.505535,33.242825,150,25,0,0,0,0,0,0,0,0,768,43.5,4.3,33.5,11.3,157,30,0,86,85,0,0,79,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1637","769","Baghdad","Karkh","Al Ilam",44.341168,33.243257,360,60,0,0,0,0,0,0,0,0,769,43.3,4.2,33.3,11.2,152,30,0,89,82,0,0,74,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1638","77","Basrah","Basrah","As-saimar",47.820278,30.501389,18,3,0,0,0,0,0,0,0,0,77,41.8,6.7,33.8,13.5,152,33,0,94,87,0,0,85,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1639","770","Anbar","Falluja","Al-Falahat",43.741096,33.244751,936,156,0,192,0,120,0,0,0,0,770,43.4,3.9,33.5,11,122,21,0,82,61,0,0,58,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1640","771","Anbar","Falluja","Al Madina Al Siyahiya",43.571611,33.244907,5040,840,0,240,0,720,0,0,0,0,771,43.4,3.9,33.5,11,117,20,0,87,58,0,0,56,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1641","772","Baghdad","Karkh","A'rab jboor",44.4473,33.245,0,0,0,0,0,0,0,0,0,0,772,43.4,4.3,33.4,11.3,154,30,0,91,84,0,0,77,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1642","773","Baghdad","Karkh","Al Sedea - 825",44.362835,33.245521,426,71,0,0,132,0,0,0,0,0,773,43.3,4.2,33.3,11.2,154,30,0,90,83,0,0,75,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1643","774","Baghdad","Karkh","Al Resala - 851",44.325346,33.246645,1008,168,0,0,0,0,0,0,0,0,774,43.3,4.2,33.3,11.2,152,30,0,89,82,0,0,74,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1644","775","Baghdad","Al Resafa","Al Sindibad - 949",44.471806,33.248046,96,16,0,18,0,0,0,0,0,0,775,43.4,4.3,33.4,11.3,156,30,0,85,84,0,0,78,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1645","776","Baghdad","Karkh","Al Iskan - 822",44.381395,33.249112,1560,260,0,0,0,0,0,0,0,198,776,43.3,4.2,33.3,11.2,154,30,0,90,83,0,0,75,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1646","777","Baghdad","Karkh","Al Jazera - 808",44.381395,33.249112,66,11,0,0,0,0,0,0,0,0,777,43.3,4.2,33.3,11.2,154,30,0,90,83,0,0,75,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1647","778","Baghdad","Abu Ghraib","Al-Dhahab Al-Abyadh",44.04,33.25,900,150,0,0,0,0,0,0,0,0,778,43.3,4,33.4,11.1,135,26,0,86,72,0,0,66,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1648","779","Baghdad","Karkh","Masafee",44.4,33.25,5484,914,0,0,0,0,0,0,0,0,779,43.4,4.2,33.3,11.2,155,30,0,90,83,0,0,76,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1649","78","Basrah","Basrah","Al-Baker & Al-Ahrar",47.81277778,30.50166667,78,13,0,0,0,0,0,0,0,0,78,41.8,6.7,33.8,13.5,152,33,0,94,87,0,0,85,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1650","780","Baghdad","Al Resafa","Diyala",44.5,33.25,12,2,0,0,0,0,0,0,0,0,780,43.5,4.3,33.5,11.3,157,30,0,86,85,0,0,79,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1651","781","Baghdad","Al Resafa","Hay Diyala - Mahalla 958",44.49944444,33.25055556,168,28,0,0,0,0,0,0,0,90,781,43.5,4.3,33.5,11.3,157,30,0,86,85,0,0,79,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1652","782","Baghdad","Karkh","Al Masafi - 810",44.384581,33.251627,648,108,0,0,0,0,0,0,0,0,782,43.4,4.2,33.3,11.2,155,30,0,90,83,0,0,76,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1653","783","Baghdad","Karkh","Al Shurtah - 846",44.40186,33.252066,1926,321,0,0,0,0,0,0,0,408,783,43.4,4.2,33.3,11.2,155,30,0,90,83,0,0,76,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1654","784","Baghdad","Karkh","Al To'ma - 826",44.395284,33.25222,1344,224,0,0,0,420,0,324,0,150,784,43.4,4.2,33.3,11.2,155,30,0,90,83,0,0,76,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1655","785","Baghdad","Karkh","Al Wadi - 824",44.391209,33.252364,438,73,0,0,0,0,0,0,0,0,785,43.4,4.2,33.3,11.2,155,30,0,90,83,0,0,76,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1656","786","Baghdad","Karkh","Al Jaza'er - 820",44.370336,33.253298,840,140,0,0,0,0,0,0,0,0,786,43.3,4.2,33.3,11.2,154,30,0,90,83,0,0,75,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1657","787","Baghdad","Karkh","Al Jamhoriyah - 838",44.410415,33.253558,678,113,0,0,0,0,0,0,0,30,787,43.4,4.2,33.3,11.2,155,30,0,90,83,0,0,76,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1658","788","Anbar","Falluja","Al Dawayah village",43.5028,33.2548,2058,343,0,240,0,300,0,60,0,0,788,43.4,4,33.5,11.1,115,19,0,86,57,0,0,56,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1659","789","Baghdad","Karkh","Hay al jam'iyah - 842",44.42222222,33.25527778,336,56,0,0,0,0,0,0,0,78,789,43.4,4.2,33.4,11.2,154,30,0,91,83,0,0,76,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1660","79","Basrah","Basrah","Hai al-khaleej/2",47.782778,30.503333,0,0,0,0,0,0,0,0,0,0,79,41.8,6.7,33.7,13.5,151,34,0,94,87,0,0,85,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1661","790","Baghdad","Al Resafa","Al  Za'afaranyah - 955",44.4855,33.2554,78,13,0,0,0,0,0,0,0,0,790,43.5,4.3,33.5,11.3,156,30,0,85,84,0,0,78,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1662","791","Baghdad","Al Resafa","Al Za'afaranyah - 961",44.485518,33.255421,48,8,0,0,0,0,0,0,0,0,791,43.5,4.3,33.5,11.3,156,30,0,85,84,0,0,78,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1663","792","Baghdad","Al Resafa","Al Za'afaranyah - 959",44.485527,33.255421,102,17,0,0,0,0,0,0,0,0,792,43.5,4.3,33.5,11.3,156,30,0,85,84,0,0,78,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1664","793","Baghdad","Al Resafa","Al Za'afaranyah - 965",44.48552,33.255422,60,10,0,0,0,0,0,0,0,0,793,43.5,4.3,33.5,11.3,156,30,0,85,84,0,0,78,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1665","794","Baghdad","Al Resafa","Al Za'afaranyah - 953",44.48552,33.25543,132,22,0,0,0,0,0,0,0,36,794,43.5,4.3,33.5,11.3,156,30,0,85,84,0,0,78,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1666","795","Baghdad","Al Resafa","Al Za'faraniyah - 957",44.485528,33.255432,114,19,0,0,0,0,0,0,0,0,795,43.5,4.3,33.5,11.3,156,30,0,85,84,0,0,78,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1667","796","Baghdad","Karkh","Al Jaza'er - 818",44.370787,33.256917,798,133,0,0,0,0,0,0,0,0,796,43.3,4.2,33.3,11.2,154,30,0,90,83,0,0,75,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1668","797","Baghdad","Karkh","Al Zohor - 806",44.39449,33.256955,126,21,0,0,0,0,0,0,0,0,797,43.4,4.2,33.3,11.2,155,30,0,90,83,0,0,76,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1669","798","Baghdad","Karkh","Al Jaza'er - 804",44.371059,33.258115,1614,269,0,0,0,0,0,0,0,0,798,43.3,4.2,33.3,11.2,154,30,0,90,83,0,0,75,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1670","799","Baghdad","Al Resafa","Al Za'afaranyah - 951",44.49,33.26,396,66,0,174,0,0,0,0,216,0,799,43.5,4.3,33.5,11.3,156,30,0,85,84,0,0,78,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1671","8","Basrah","Al-Zubair","Hay Al Shuhada'a",47.72333333,30.37083333,60,10,0,0,0,0,0,0,0,0,8,43.6,6.6,34.5,13.3,138,32,0,92,80,0,0,75,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1672","80","Basrah","Basrah","Hai amman",47.841111,30.503333,12,2,0,0,0,0,0,0,0,0,80,41.8,6.8,33.7,13.6,152,33,0,94,87,0,0,85,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1673","800","Baghdad","Al Resafa","Hay Diyala - Mahalla 952",44.49374,33.260678,354,59,0,0,90,0,186,0,0,0,800,43.5,4.3,33.5,11.3,157,30,0,86,85,0,0,79,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1674","801","Baghdad","Karkh","Albo_A'itha",44.447909,33.263664,108,18,0,0,0,0,0,0,0,0,801,43.4,4.2,33.4,11.2,156,30,0,85,84,0,0,77,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1675","802","Baghdad","Karkh","Al Saydiya - 823",44.252465,33.265745,1194,199,0,1062,0,0,0,0,0,0,802,43.3,4.1,33.3,11.2,149,29,0,87,80,0,0,72,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1676","803","Baghdad","Al Resafa","Al Sindabad - 979",44.468055,33.269732,48,8,0,0,0,0,0,0,0,0,803,43.5,4.3,33.5,11.3,157,30,0,86,84,0,0,78,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1677","804","Baghdad","Al Resafa","Al Sindebad - 977",44.468066,33.269743,72,12,0,0,0,0,0,0,0,0,804,43.5,4.3,33.5,11.3,157,30,0,86,84,0,0,78,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1678","805","Baghdad","Karkh","Hay Al Jehad",44.29,33.27,630,105,0,0,0,0,0,0,0,0,805,43.3,4.1,33.3,11.2,152,30,0,89,82,0,0,74,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1679","806","Baghdad","Karkh","Al-A'mel",44.32,33.27,144,24,0,0,0,0,0,0,0,0,806,43.3,4.1,33.3,11.2,152,30,0,89,82,0,0,74,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1680","807","Baghdad","Karkh","Al Bayaa'",44.34,33.27,126,21,0,0,0,0,0,0,0,0,807,43.3,4.2,33.3,11.2,154,30,0,90,83,0,0,75,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1681","808","Baghdad","Karkh","Hay Al A'mel - 805",44.226899,33.272231,90,15,0,0,0,0,0,0,0,0,808,43.3,4.1,33.3,11.2,148,29,0,86,80,0,0,72,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1682","809","Anbar","Falluja","Al Husi",43.795607,33.279703,1140,190,0,240,0,216,0,0,0,0,809,43.5,3.9,33.5,11,125,22,0,84,63,0,0,59,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1683","81","Basrah","Basrah","Hay Al-Asma'e Al-Qadeem",47.79777778,30.50361111,36,6,0,0,0,0,0,0,0,0,81,41.8,6.8,33.7,13.5,150,33,0,93,86,0,0,84,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1684","810","Baghdad","Abu Ghraib","Al Zaidan",44.055251,33.284353,726,121,0,0,0,0,0,0,0,0,810,43.3,4,33.4,11.1,138,26,0,87,73,0,0,67,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1685","811","Baghdad","Abu Ghraib","Dorithan village",44.086976,33.284736,114,19,0,0,0,0,0,0,0,84,811,43.3,4,33.4,11.1,140,27,0,87,74,0,0,67,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1686","812","Baghdad","Abu Ghraib","Arab Tahoos",44.073332,33.28629,66,11,0,0,0,0,0,0,0,0,812,43.3,4,33.4,11.1,139,27,0,87,74,0,0,67,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1687","813","Baghdad","Karkh","Al Qadissiya - 604",44.354387,33.287235,288,48,0,0,0,0,0,0,0,0,813,43.3,4.2,33.3,11.2,155,30,0,90,83,0,0,75,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1688","814","Baghdad","Al Resafa","Babel - 925",44.417345,33.288328,30,5,0,0,0,0,0,0,0,0,814,43.4,4.2,33.4,11.2,158,30,0,84,84,0,0,77,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1689","815","Baghdad","Al Resafa","Babel - 931",44.417356,33.288339,42,7,0,0,0,0,0,0,0,0,815,43.4,4.2,33.4,11.2,158,30,0,84,84,0,0,77,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1690","816","Baghdad","Karkh","Al Yarmok",44.33,33.29,90,15,0,0,0,0,0,0,0,90,816,43.3,4.1,33.3,11.2,154,30,0,90,83,0,0,75,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1691","817","Baghdad","Al Resafa","Al Jamia'a - 911",44.405715,33.29039,30,5,0,0,0,0,0,0,0,0,817,43.4,4.2,33.4,11.2,157,30,0,84,83,0,0,76,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1692","818","Baghdad","Al Resafa","Al Jamia'a - 919",44.405715,33.290391,24,4,0,0,0,0,0,0,0,0,818,43.4,4.2,33.4,11.2,157,30,0,84,83,0,0,76,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1693","819","Baghdad","Al Resafa","Al Jamia'a - 917",44.405717,33.290393,0,0,0,0,0,0,0,0,0,0,819,43.4,4.2,33.4,11.2,157,30,0,84,83,0,0,76,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1694","82","Basrah","Basrah","Al Jaza'ir",47.83277778,30.50361111,60,10,0,0,0,0,0,0,0,0,82,41.8,6.7,33.7,13.5,152,33,0,94,87,0,0,85,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1695","820","Baghdad","Karkh","Amerya 636",44.2997,33.295,402,67,0,0,0,0,0,0,0,0,820,43.3,4.1,33.3,11.2,152,30,0,89,82,0,0,74,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1696","821","Baghdad","Karkh","Amerya 638",44.2997,33.295,246,41,0,0,0,0,0,0,0,0,821,43.3,4.1,33.3,11.2,152,30,0,89,82,0,0,74,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1697","822","Baghdad","Karkh","Amreya 630",44.2997,33.295,240,40,0,0,0,0,0,0,0,0,822,43.3,4.1,33.3,11.2,152,30,0,89,82,0,0,74,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1698","823","Baghdad","Karkh","Amreya 628",44.29972222,33.295,246,41,0,0,0,0,0,0,0,0,823,43.3,4.1,33.3,11.2,152,30,0,89,82,0,0,74,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1699","824","Baghdad","Al Resafa","Al Karada - 905",44.41651,33.295979,60,10,0,0,0,0,0,0,0,0,824,43.4,4.2,33.4,11.2,158,30,0,84,84,0,0,77,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1700","825","Baghdad","Abu Ghraib","Al-Nasir Walsalam/ 6000",44.026865,33.298168,462,77,0,0,0,0,0,0,0,90,825,43.4,4,33.4,11.1,137,26,0,85,71,0,0,65,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1701","826","Baghdad","Abu Ghraib","Abo Moniaser",44.106602,33.299024,2202,367,0,0,0,0,0,0,0,828,826,43.3,4,33.4,11.1,141,27,0,88,75,0,0,68,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1702","827","Baghdad","Abu Ghraib","Al A'bady",44.063049,33.299057,282,47,0,0,0,0,0,0,0,108,827,43.3,4,33.4,11.1,138,26,0,87,73,0,0,67,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1703","828","Baghdad","Abu Ghraib","Al Daham",44.063049,33.299057,222,37,0,0,0,0,0,0,0,156,828,43.3,4,33.4,11.1,138,26,0,87,73,0,0,67,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1704","829","Baghdad","Abu Ghraib","Al Hamdaniyah",44.063049,33.299057,504,84,0,0,0,0,0,0,0,126,829,43.3,4,33.4,11.1,138,26,0,87,73,0,0,67,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1705","83","Basrah","Basrah","Nadhran",47.8042,30.503889,36,6,0,0,0,0,0,0,0,0,83,41.8,6.9,33.7,13.6,151,33,0,93,86,0,0,84,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"1706","830","Baghdad","Abu Ghraib","Hamid Al Hasan",44.063049,33.299057,102,17,0,0,0,0,0,0,0,0,830,43.3,4,33.4,11.1,138,26,0,87,73,0,0,67,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1707","831","Baghdad","Abu Ghraib","Hay Sina'a",44.063049,33.299057,132,22,0,0,0,0,0,0,0,102,831,43.3,4,33.4,11.1,138,26,0,87,73,0,0,67,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1708","832","Baghdad","Abu Ghraib","Kadem Al  Athab village",44.063049,33.299057,78,13,0,0,0,0,0,0,0,36,832,43.3,4,33.4,11.1,138,26,0,87,73,0,0,67,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1709","833","Baghdad","Al Resafa","Al Jadidah - 713",44.49142,33.29967,30,5,0,0,0,0,0,0,0,0,833,43.5,4.3,33.5,11.3,159,31,0,87,86,0,0,79,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1710","834","Baghdad","Al Resafa","Al Jadidah - 717",44.49143,33.29968,36,6,0,0,0,0,0,0,0,0,834,43.5,4.3,33.5,11.3,159,31,0,87,86,0,0,79,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1711","835","Baghdad","Al Resafa","Al Jadidah - 725",44.49144,33.29969,30,5,0,0,0,0,0,0,0,0,835,43.5,4.3,33.5,11.3,159,31,0,87,86,0,0,79,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1712","836","Baghdad","Abu Ghraib","Abu Gharaib",44.02,33.3,6,1,0,0,0,0,0,0,0,0,836,43.4,3.9,33.4,11,136,26,0,85,71,0,0,65,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1713","837","Baghdad","Abu Ghraib","Al-Resalah",44.02,33.3,1068,178,0,0,0,0,0,0,0,468,837,43.4,3.9,33.4,11,136,26,0,85,71,0,0,65,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1714","838","Baghdad","Abu Ghraib","Hay Al-Shuhada'a",44.02,33.3,4800,800,0,0,0,0,0,0,0,0,838,43.4,3.9,33.4,11,136,26,0,85,71,0,0,65,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"1715","839","Baghdad","Al Resafa","Baghdad Al Jadidah - 701",44.472624,33.301837,42,7,0,0,0,0,0,0,0,0,839,43.5,4.3,33.4,11.3,160,31,0,87,86,0,0,79,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
